,artist,lyrics
361,Rich Brian,missing
362,Rich Brian,"[Verse 1]Feeling left out from the pack, you gotta go rogueFive  years from now, will this even matter? You hopeYou  don't know where to goConstruction every turn up on the roadLive life thinkin' why it's goin' so slowLookin'  at the clock, wonderin' why my mama's not homeYou  waited way too longYou noticin' a pattern in your homeFuck  all the good times, it's a past tenseI sleep and wake up when the world endsThose memories, they so hard to forgetQuestion every day, ""Are we there yet?""[Pre-Chorus]Gone  too far to change, time to get your rollerbladesThat smile is worth the wait, here comes better days[Chorus]All these thoughts I have in my headGot me blinded from the sunsetI'm tryin' hard to stop the rain'Cause smilin' doesn't feel the sameI just called to tell you ""Drive safe""Will I see you in the mornin'?'Cause I just wanna feel your touch'Cause I don't think I had enough[Verse 2]The smiles turn to frowns quickNeed a break from night shiftsThat's where the hours pass too slowLeave no time to growMy favorite things, milk with cookies and creamI swear, where did the good times go?It don't show no morePolaroid photos looking like a movie scene (Ayy)Thank you for the memories, I don't know what it means (Ayy)It's broken, don't know how to fix it, I need a minuteI'll never go away like a hiccup, I'm far from finishedJust make me happy, girl, I need it, right nowA couple laughs and then I'm out the picture, sun downThis ain't the time to cry, we don't have much time"
363,Rich Brian,"[Intro]Not for freeNo, they know I'm not for freeLa-la-la-la-la-la-di-da with meUh[Verse]The time flies when you spend your nights in the WestinI didn't know that snakes come in the form of a best friendWho you fakin' for? You ready for your lights, camera, action?This ain't Trader Joe's, you payin' for my verses with five 10sI'm on stage alone, what is you doin' with five men?Hit up record stores to see if my new shit has sold out yetAnd we don't aim at all, but we hit all of the targetsMan, I'm hella spiritual, my soul is nothin' to fuck withWoke up with a bitch, we didn't have a conversation, manShe just creamed on my dickDon't get involved in altercations, got too much fame for this shitMade so much money I forgot about, like ""Who paid for this shit?""I got used to destruction so I'm always causin' problemsThe only difference between me and you is you're the bad oneI do not socialize with these rappers, I just destroy 'emWhen times are good, I do not pull my phone out, I enjoy 'emUh, uh, you're makin' me madBad energy, man, where my palo santo at?Told her ""Don't fuck me,"" 'cause this shit get sentimental fastBut she didn't listen, we was on the Devil's lettuce wrap, huhI'm just a social smoker, but I'm a social personMy brain yellin' ""Stop,"" I'm tryna be good like a social workerIt's only two o'clock and this gas put me in a comaGot that fire burnin', I'll call you back when I'm feelin' soberI'm feelin' pressure from my job latelyI guess if I don't drop a song today, then I'm just lazyI haven't dropped a thing in months, so what does that make me?But then again, I'm somewhat famous, you supposed to hate mePissed off with the heat drawnMan, I'll never stop ventin' 'til the beat stopWhen the beat drop, get set up for actionI just mind my own, man, I don't write disses, I just write songsBut then again, if nobody gets hurt, then where's the fun?"
364,Rich Brian,missing
365,Rich Brian,"[Intro](Tu, wa, ga, pat)[Chorus]It's  a hundred degreesWhy  you feelin' down? What's the problem?We just here to be freeIt don't feel like this oftenBumpin'  to the radio with the air so cold as the moonlight glowsNo,  we don't give a fuck, we ain't gotta change a thing no more[Verse 1]UhFuck  it, we gon' do it 'cause we want toDays passed by and now we playin' by our own rulesChase Hennessy with a kiss and then some great viewDancin' in the parkin' lot, jammin' to some old schoolWe  the kings of the cityAll the lights look prettyTwo bad boys like DiddyWe in the club like 50[Pre-Chorus]Ayy, kick my feet up on the dashGee golly, we just havin' a blastThe future so bright, we ain't lookin' at the pastAnd we're just all in the moment, 'cause[Chorus]It's a hundred degreesWhy you feelin' down? What's the problem?We just here to be freeIt don't feel like this oftenBumpin' to the radio with the air so cold as the moonlight glowsNo, we don't give a fuck, we ain't gotta change a thing no more[Verse 2]Ayy, yeahOh, she look so good when the sun's upBut I love all the shit we do when the sun's downPlayin' 'round, all you hear is bed soundsTurnin' up the music when we get a lil' too loudTurn around and smile, oh, she got the pearly whitesOh, she 'bout to suck me dry, I need me some PedialyteWe gon' take it slow, hit it while she on the phoneSaid she want some more, keep it on the low-low"
366,Rich Brian,"[Verse 1]Yo bitch on me but you can never do nothing'Cause yo' mama raised a pussyEvery time I walk to the drop top, can't help butClose my eyes 'cause my whip so glossyGod damn, bitch, I don't smoke no gasI don't pop no Xans, hella cakeI just need that ass, don't worry 'bout no mansLook at me, look at he, you don't wanna fuck with weHit the streets, roll on me, you gon' end up in the sea[Bridge 1]7:30, wake up, skrt up in the lobby then proceed to fleeAll my people ridin' in the backseat on a killin' spreeWait, who that be, ready on the count of 3Squeeze the G, leave the sceneBouncin' like the trampoline[Chorus]Gettin' bread, earn income (Man)Spent it on this BalmainWorking all night I might run into the BatmanI don't see no such thing as a mothe'fuckin' bro, maneYou ain't fuckin' slick if you think you in my team, mane[Verse 2]We gon' pull up on the kids with a flat brim cap and the tats get the  brickAnd I don't give a fuck, hit em with the damn dicksMan, hold up, pause, now they red like Santa ClausI'm a G bet there's something wrong with meAll these mans on the ground, lookin like the dead ass seaYeah, pull up on me, sip a high-t, 'til I ODI don't really give a fuck no more, BSkrrt skrrt onamonapee, bitch Grand PrixPull up on a fuckin enemy, third degreeNow I'ma go right back to the crib (To the crib bitch)And leave the fuckin country with the brick (Loudpack)"
367,Rich Brian,"[Verse 1]Ayy, uhI'm puttin' numbers on the board and blowin' more digitsI haven't started, man, these are just the before picturesShout out my parents, my mother gave birth to four winnersAll of the players in the game, it's always cold benchesBeen in the studio, I forgot how to sleepNot tryna make an album they forget 'bout in a weekThey said the fruit never gon' fall far from the treeI used to be the kid, now the kids wanna be meTrippin' 'bout my future, like way before there was camerasHella plans on my calendar, 'fore I went all professionalLess souls to trust, man, these people makin' me cynicalMore copycats and less people soundin' originalSame destination, we just took different routesFuck bein' one the greatest, I'm tryna be the greatest oneI ain't sayin' I ain't grateful for everything I've becomeBut the throne looks more comfortable than this chair I'm sittin' onMy name is Brian, cold bars is what I'm known forIf my vision ain't scarin' me, then I don't go for it'Member my first days here when it was all foreignNow I'm on TV with James Corden, that shit was crazyJust got a place with a backyard, I feel amazingNothin' can get between me and the dreams I'm chasin'Ain't got the time for partyin', no more gettin' wasted'Less you got the 1942, man, then get the chaserYou hatin' on me, but you know I got itYou big in your city, I'm the king of a continentThese rappers tryna make the trendin' topicWhile the state of music goin' southBut I don't even want to talk about itLet's talk about it, nah, let's talk about itBefore all these folks decide it's cool to give a fuck about itEveryone's tryna make hits, I'm just tryna make musicYou know, the kind that makes you feel when you listen to it?I'm the youngest child, I don't need more attentionYou writin' some bullshit, I write the lyrics meant for the captionsI'm makin' songs that'll probably outlive us for generationsStarted off as the sailor, look at me, now I'm the captainI won't lie, this shit is funTell these Asian kids they could do what they wantMight steal the mic at the GRAMMYs just to say we wonThat everyone can make it, don't matter where you from[Bridge]Can't forget about the day that Sean called meTalkin' 'bout a vision called 88 that he's dreamin'Man, I love him like a brother, if we fall, we gon' recoverJust a man with a vision who mastered in causin' trouble (You can't see)Man, I can't see the finish lineFall back, fall back, I ain't fuckin' 'round this time (Anymore)Did God know he created a legend in '99? (Anymore)Fuck pretendin' on a track, man, I mean every single line[Verse 2]Touched down, never holdin' backShinin' like some bustdown, sailin' 'round without a mapBeen the underdog, now it's time to let me quarterbackKillin' shit in uncharted territories, man, this shit get hella goryWhole country of people proud, so I'm never worriedGlad you're sittin' through the credits, man, this is my storyThe type of shit that make me cry when I record itThis the type of shit that still gon' make me proud even when I'm 40R.I.P. Nipsey, R.I.P. MacThese inspirations always gon' motivate me to rapLet's celebrate their lives and the people that they impactThe marathon continues, ain't no way we lookin' backAmazon Prime flow, you know I'll always deliverWe crossed oceans for a chance just to feel somethin' betterGenerations to sacrifice, that we'll always rememberIt's that circle of life shit, they hold me up like I'm SimbaThey told me I ain't welcome, I'm here to stay, and my visa says soJust wait and see whose songs they gon' blast up in they headphonesCome back like every couple years to destroy like tornadoesVictorious tropical flow comin' straight from Indo'These plants only grow to just get cut and disposedTheir spotlight is dimmin', my future's so bright that it glowsYou want the blueprint for impossible, I'll let it showRemember when Pac said, ""The concrete grows a rose"""
368,Rich Brian,missing
369,Rich Brian,"[Intro](Red Lamborghini, red Lamborghini)(Autumn, Autumn)(Light, light, light, light)I ain't got no red Lamborghini and I ain't a modelStars on my TV, I ain't got in colorI ain't got no red Lamborghini, no bubbles in my bottleDamn, this is easy, but baby, I'm gon' run 'emLet me, uh, shoot my shit real quick[Verse 1: Rich Brian]When I shoot, ayy, they gon' get a top fade, oohShe bad, and she always tryna rendezvousSpeak the truth, keep it 3K like I'm AndréCan't relate to this, guess we grew 'round different things, manWhen I shoot, ayy, they gon' get a top fadeThis ain't horizontal, why you lookin' at me sideways?Told the venue pay me stocks, I'm feelin' like BeyoncéI won't ever quit, I was born to be the shit, ayyUh, how's it feel?Been through ups and downs and they still ask me, ""How's it feel?""Face is hurtin' from the smiles, it's time to keep it realI been in the booth like, ""Who the fuck I gotta kill?""[Bridge: Bēkon]Slow down, 'cause you're movin' too fast for the worldYou're gonna miss outSlow down, 'cause you're movin' too fast for the worldYou're gonna miss out[Verse 2: Rich Brian]Winter jacket on me, I love when it's cold outAct so tough, tell me what you really know 'boutClosed-eyed chronicles, slow ride carnivals, no lines audibleYour girl, my girl, it's all the same when she swallowin'Aim my dick and I shoot her abdominalsMy shit dope, always get people wonderin'Your mirror broke 'cause it saw what's in front of itWalkin' 'round, I'm feelin' like a fully-loaded weaponI just gave you dick, girl, why do you keep askin' for a present?Actin' hella fed up, bitch, I'm never givin' no more creditsAnd my credit card ain't set up, send me money through the FedExEverybody sleepin' on me, ain't nobody tryna get upI just bought another mirror, hope I see somebody betterI don't wanna play no game, lil' bitch, I'm on another levelSee me at the bakery, I'm tryna get my fuckin' bread upServe it with some mozzarella, drippin' on you mothafuckasYou gon' need to buy umbrellas, you gon' see me at CoachellaFuck your mothafuckin' head up, she lookin' like CinderellaMan, your girl is gettin' wetter, we about to go meta"
370,Rich Brian,"[Intro]A home worth stayin' atIn my lifetime[Chorus]Uh, blow me like confettisOn that green-green, man, I got the absinthe in meDoin' shit without thinkin', hopin' God forgive meYou too toxic for me, pay me for another kidney(Ayy, ayy-ayy) Always fuckin' winnin'Pull up to the Grammys in a brand new Honda CivicAin't got time to give a fuck or worry 'bout my imageI'ma cut it off if I ain't gettin' nothin' from it[Verse 1]Ayy, got my mother's face and my father's confidenceWalkin' 'round the party, always lookin' like the perfect blendGot my right hand with me, I will never need to fuck no fansGot real homies with me, never need to hang with bitter friendsMonte Carlo flew in on G5, lil' bad bitch just turned 29I'm only fucking for the vibes, I only say hi, then goodbyeMmm, if you listenin', congrats, you just discovered fireI looked at the clock, guess what, lil' bitch? It's time to dieShe behind on rentShe got two jobs and a kid and still got time to give me neckYou wear loafers to the club, don't tell me you deserve respectYou use internet to hate, I used that shit to change my fate(She gon')[Chorus]Blow me like confettisOn that green-green, man, I got the absinthe in meDoin' shit without thinkin', hopin' God forgive meYou too toxic for me, pay me for another kidney (Ayy, ayy)[Verse 2]Every day I wake up, I live my life to the fullest, bitchYour dream don't mean shit if it just turns into excuses, bitch(Bitch)I'm just talkin' facts, I'm just tryna make shit that'll flabbergastI've been rappin', all you doing's talkin' fastMan, I'm sure you could prolly do more than thatAnd I still got that rum up in my system4-5 proof, that shit is so hittin'He want problem, I'ma throw fist thenTold that bitch send me the locationAss fat, she need attitude fixin'I'm sick, I got terminal trillnessMy next album, call that shit Hit ListI kill shit and you are my witness"
371,Rich Brian,"Imagine if life was a gameImagine if all of this is fakeImagine if everything endedAnd we go to Heaven and meet all the greatsImagine if there was no DrakeImagine if there was no WayneWould rappers be garbage? Would people be rappin'?Will everyone still sound the same?Man, nobody knows it, all of a suddenI'm overthinkin', sound like I'm trippin'Came to the States, feel like I'm goin' LindsayTaste of fluoride in this water I'm drinkin'I don't know why I don't make friends in this businessSeem like they all wanna win but not with meWent to a party in hopes for some kissesGirl and her friends and they lookin' deliciousI came up to 'em, there was four of 'emThere was one of me, I liked all of 'emThey liked none of meAll this bubbly got me stumblin'Talked more with the one girl with the pretty fit'Cause I saw through her and the wall she builtShe actin' all that, her friends were all wackI asked why she bein' cold to meAnd she said she don't like guys like meOh, you mean smart and funny and has a big dick?And doesn't have to fake shit just to fit inMaybe we're not meant to be acquaintin'5'9"", confidence through the roofNot to mention I'm 19, so are youWe both still got lips, let's put it to useThen we smashed that night, she gave me the flu, ayy(That shit was not worth it)I got sick and sad, man, it gave me the bluesI started thinkin' 'bout life, all the shit I been throughAt 14, when I didn't have friends or schoolOr when I thought nachos was Italian foodWhen I thought smokin' cigarettes would make me coolAll the nights that I spent in my roomI guess we could always improveI miss my family, miss my homeWish I could visit a little moreThe journey's 20 hours, flight too longI only get to see 'em on my phoneTime does flyI went from good wine to seein' tears in my mom's eyesI don't blame her, thoughShe used to feed me, now I live aloneDoin' things she don't know aboutBut I'm always her angel (Always her angel)Man, I wonder what my mom was thinkin'When she realized that her son's a little too famousA little too anxiousWent from havin' no friends, now he's singin' on stagesI'm her youngest sonShe just hopin' that I know what to do with my paper"
372,Rich Brian,"[Intro]And I Iet it...Oh, I know it...[Verse 1]Fightin' so much, I forgot how peace feelsIf you like that memory so much, then you should keep itHe's the one you called up when you lonely on the weekendsHe's the one that broke your heart into those little piecesNow you don't trust anything I say unless you see itTears on your face, I'm tryna give you all my KleenexBut I ain't make you cry, girl, he didKnow it ain't my fault that he dippedKnow it ain't my fault he cheatedWhy you say that I got secrets?Well, I'm here tryna make you breakfastWhat the fuck you think's my intention?Before we start to fight, give me head firstI'm startin' to despise my reflection[Chorus]And, girl, it's time to let it go(Just let it go, it's not worth it, just let it go, it's in the past)'Cause I won't be here no more(Shit, you never know, I might just leave her ass one day, we'll see)[Verse 2]When you got a problem, who you call?Who was there to calm you down when you felt like you lost it all?How you say that I seem disconnected every time we talk?Can't you see I try my best and you just puttin' up your walls?Oh, the perfect coupleNo, I'm not thinkin' 'bout leavin'But if you just ask a couple more times, I just mightNever really been good at readingBut maybe you've just never been with people that cared your whole lifeFigure out when you wanna give it upI'ma call my bitches up, yeah, the ones you said I gotMaybe book a restaurant, since I'm tryna break your heartSince I never gave a fuckIf we fight and it's my fault, I don't get youYou ain't ever talk about our good momentsYour bed feels better when I'm on itFeelin' uneasy every time you call meOnly playin' nice with me 'cause you want it"
373,Rich Brian,"[Chorus]Breakin' down, I'm barely breathin'You just hit me where it hurtsFindin' ways to stop the bleedin'Did I get what I deserve?Call my friends over to kick it, we don't need hoesThe game is on, the beers are cold[Verse 1]Still happy and content, I'm tryna cut the worryin'Still got 'em askin' me, ""What kind of business are you  in?""Got so many blessings but I'm still here countin' itIf it feels like a job, then why you still doin' it?Loved this every second, man, that's why I still do this shitI'm bad at socializin', that's what homeschoolin' did for meIt also got me money and a whole new identitySo fuck a prom night, I drive a limo to a bakery[Chorus]Findin' ways to stop the bleedin'Did I get what I deserve?Call my friends over to kick it, we don't need hoesThe game is on, the beers are cold[Verse 2]Yeah, born to do this shit, it wasn't nothin' accidental, ayyThis shit got so borin', had to switch it up a littleSick of seein' people 'round me only care about the figuresI can't have you talk to me about no mothafuckin' limitWrite the best songs in my cribWhy'd you ask me if I'm okay? Bitch, I feel extravagantAlways been a different breed from day one so let's not pretendNotice all your lack of effort so, lil' bitch, we can't be friendsBitch, shut the fuck up, go sip your StarbucksDon't play with me, 'cause you gon' fuck up your karmaDon't fuck with hoes, I'd rather fuck up my commasYour life ain't good if it don't come with no problemsOh, been on fire but my heart is coldI ain't fuckin' with you anymoreBitch, I'm way too focused on my goalsI can never stop it, uhRunnin' up the numbers, give a fuck about no budgetBitch, I'm up-and-coming and this shit ain't up for no discussionNo I never cuff a basic, only fuck 'em on occasionShe don't ever need persuasion'Cause she said that I'm her favorite, uh"
374,Rich Brian,missing
375,Rich Brian,"[Verse 1]Saw a car crash, it remind me of our first dateThen I went back, got massages at that one placeAlways brought friends but today I feel like doin' this shit aloneCallin' my dad when I wanna hear some wisdomCallin' my cab alcohol up in my systemSaw a fist fight and that shit don't even make me scared no moreMan, I never been the one to be aloneAll my friends are always hittin' up my phoneEvery day is spent with everybody, never on my ownBut today I'm by myself and I don't even feel aloneLike to smoke cigs every time I feel the outsideLike to play chicks but get mad when they get new guysYou don't get me but I don't blame you, I don't get myselfPressin' on keys, got my life so sweet manGoFundMe on your bitch's pinned tweet manBumpin' oldies as I try to dick her downShe said give it to me now, and I can't help but listenShe go, ""Oh-oh-oh-oh, oh-oh, oh-oh, oh""Slippery sign all over my doorShow some attitude and bitch I won't showExpectation high, I feel like a drone2018, I got some new goalsNot checkin' my statement 'til I got 4 millRushin' all year like I commit roadkillKillin' everybody like I'm in a wrong dealDo triple checks on every move I makeWork 'til I'm tired then sip on some latteOnly do shit if we do it my wayEverything gon' depend on what I say3, 4[Verse 2]Ayy, hold up, wait a secondMan, my flow on lethal weaponHit 'em with the rhymin' patternPut these rappers under pressureThis feel like ArmageddonIf she witcha I'ma get herCut you off like Jerry HellerShe gon' need another fella, ayyI don't take drugs, I just take napsFind another girl to eat up like I hate snacksDick gon' make her choke like reflux, gotta relaxMan, yo' shit is borin' and it's makin' me go sleep fastAnd I always care 'bout everybody but myselfThat's the life of a Virgo, never gettin' madThat's not the Brian that we knowI just weighed my heart, it's about 30 kilosI just fucked a lady and she 'bout 30 years oldRappin' on this instrumentals, feelin' like a heroNever usin' triplet flows because I'm not a MigoOnly lastin' longer 'cause I'm drunk, I don't think she knowsOnly thing that matters that my dick is like my ego[Outro]They wishin' I'ma failThese days, no picnics, ain't no fun and gamesStill, motherfuckas always got a lot to sayNever got love, so they spreadin' all this hate oh, ohMan they always actin' real toughBut I show up for a show and they just wanna leave townPeople sayin' that my words are colder than the winterIt's Brian, not Brita, so I'll never have a filter"
376,Rich Brian,"[Intro: XXXTENTACION & Ronny J](Duh)Ayy, huh, yuh (Members only)Hey, shouts-out Rich Chigga (Haha, gang)Ayy (Ronny J, listen up)Ayy, ayy, ayy[Verse 1: XXXTENTACION]Niggas move like hoes, I don't get it, bitch, yuhI will put a fuckin' hole in your fitted bitch, yuhRun a check, Lil Llàri, bitch, I'm with it, bitch, yuhBackseat, with that heat, fuck with it, ayy (Yuh)Bitch, I'm on parole, still hit the dope, ayy (Yuh)I just wanna fuck, ayy, bitch, I am a ho, ayy (Yuh)FEDs on a stroll, still keep a pole (Ayy, yuh)Fuck with my niggas, catch a dick in your throat (Ayy, huh)[Bridge: XXXTENTACION & Keith Ape]Fuck wit' it, fuck wit' it, fuck wit' it, fuck wit' itFuck wit' it, fuck wit' it, fuck wit' it, fuck wit' it, ayyFuck nigga, ayy, fuck nigga, ayy, fuck nigga, ayy, fuck niggaFuck wit' it, fuck wit' it, fuck wit' it, fuck wit' it (Ayy)Fuck wit' it, fuck wit' it, fuck wit' it, fuck wit' it, ayyFuck nigga, yuh, ayy (Yuh)Fuck nigga, yuh, ayy (Yuh)Fuck nigga, yuh (Yuh)Ayy, yuh (Ayy)[Verse 2: Keith Ape & XXXTENTACION]I got opiate in my mothafuckin' vein, yuh (Ayy, yuh)I got orca blade in my mothafuckin' hand, yuh (Ayy, yuh)Kill my enemies then they go bleed to death, yuh (Ayy, yuh)Wrist from underwater and my Gin on some Satan, yuh (Ayy, yuh)난 그냥 천천히 killin' myself (Yuh)Let me go underwater and wet up myself (Ayy, yuh)이 세상한테 패배할 바에 (Ayy, yuh)그냥 난 차라리 자살할래 (Ayy, yuh)난 걸어 다니는 범고래 (Ayy, ayy)Sprayin' water like Killer Whale (Ayy, ayy)Look at my, look at my orca fames (Ayy, ayy)It's us, flexin' like cocaine (Ayy, whoa)도망쳐, 쫓아갈 땐, ayy (Ayy, whoa)잡히면 뺏겨, 네 체인, ayy (Ayy, whoa)그래, 인마, 나-, 나는 죄인 (Ayy, whoa)Tanking on my neck, know I'm the man (Ayy, umm, whoa)And I'm still Underwater-water (Ayy, whoa)난 수상에서 신처럼 걸어 (Ayy, yuh, whoa)친구들이랑 복면 쓰고 털어 (Ayy, whoa)시도 말고 우릴 보면 도망쳐, wuss (Bitch, ooh, ayy)Fuck it up, run it up, 도망쳐, ayy (Bitch, ooh, ayy)Fuck it up, run it up, 도망쳐, ayy (Bitch, ooh, ayy)도망쳐, 도망쳐, 어디로, 어디로 (Bitch, bitch)잡히면 나는 뺏어, 네 체인 (Yeah, chain, chain)Fuck it up, run it up, 도망쳐, ayy (Bitch, ooh, ayy)Fuck it up, run it up, 도망쳐, ayy (Bitch, ooh, ayy)도망쳐, 도망쳐, 어디로, 어디로 (Bitch)잡히면 나는 뺏어, 네 체인 (Yeah, bitch, ayy)"
377,Rich Brian,missing
378,Rich Brian,"[Verse 1]AyyNever worry 'bout a single hatin' motherfuckerLookin' like my next supperAll these moves that I'm makin' got people talkin'Like, ""How many papers is this man signin'?""I'm back wit' the backpack rapMan, I'm thinkin' that this shit finna make them scatGot a bag full of cash if we talkin' 'bout thatRun, run it like Forrest Gump, can you feel that? AyyI'm a renaissance manIf you wanna get a feat', you not gon' get response, manI be hotter than some shit your mom cook in a sauce panDon't be jealous, don't be rude, go back to rollin' up gramsPeople think I'm sick as shit but I'm just eatin' on hamWanna beat me in my game then bitch I'm settin' up campWhen the females hear my name, I know they pussy all dampMr. Veterinarian, I make that kitty go ham (Damn)[Chorus]Ballin', only seventeen, my skin is greenWatchin' numbers goin' up, that's just the everyday routineAll my old friends hit me up, they wish they had a time machineFeelin like I'm Cube, I always hit 'em with no vaseline[Post-Chorus]Always sayin' no when you ask 'em if they got beef with meDMs blowin' up I always say, ""No bitch, this dick ain't free""Watchin' on your every move, I got that shit on DVDFlexin' all the time but I just know that you a bourgeoisie[Verse 2]You got cash, buy some chainsI buy houses, ain't that strange?You ain't shit, I get lit, all you do is counterfeitLittle chick, but she thick, and she always on my drinkShit I'm thirsty give it back, and she blondy just like Zac(""Who the fuck is Zac?"" ""High School Musical"")Bitch hold my stacks, I'm 30 minutes late to FranceGotta get this cash, never give no chanceBetter bounce that ass, paid her an advanceGot me through this day, sippin' on BombayI don't trust you gotta take this surveyMan, I don't look back, never cut no slackBetter get way back, 'fore yo ass get smacked, uhMemphis flow but I'm from Jakarta hoNever understood my hustle but I guess the more you knowCheckin' on your Instagram, I see that shit is going slowAlways hating on the progress, man, yo' ass has gotta go"
379,Rich Brian,missing
380,Rich Brian,missing
381,Rich Brian,"[Intro]Yeah, happy birthday to meI'm 18 nowAnd women can legally have sex with meShout out Based God[Chorus]I be ridin' right down Melrose with a thicky named RoseSittin' on my lap, but she just tryna be my friend, thoughBumpin' on that XO and I'm 'bout to call my ex hoMommy, daddy home, I barely see them like a rainbow[Verse 1]You can't get rid of me, I ain't goin' nowhereAnd I'm always multiplyin' like I always fornicateCake, cake up on this belt, the day I landed in the StatesDoin' one take all day and I'm just spittin' out the mace (Mace)She like sippin' out that mason jarShe a hippie, she gon' suck for some granola barsLittle freaky got me curious like I'm on MarsSayin', I forgot my roots, goddamn, you went too far[Bridge]Ayy, damn you went too farGot these people all around me, man, that treat me like a starDressed like I don't give a damn, but I be ballin' like LaVarGotta wait about three years, until I could go to the bar[Verse 2]Damn, make all my own shit, I get all the profitsIf you actin' lazy, then do not expect your props, bitchMovin' with the tactics, got Gildan on my fabricsGo ham on the mic, just like I'm sitting in the cockpit, ayyUsed to hate the camera, now your boy's a naturalNow your boy is on the road two months and I'ma get the loadTry to put me in a box, I'm gon' always break the lockCall me D-Wayne, 'cause she licking on my Johnson like The RockOh my God, man, his voice so deep, I thought he was 21 plusBrian be so clean, wanna let him spank on my bumHe just turned 18, but for him, I'd catch a case, damn (Hold up)"
382,Rich Brian,"[Intro]Hello, Brian, this is your grandmotherUm, I don't know if you remember me, butDo you have time to maybeMeet up and touch base aboutYou know, talk about life maybeAnd catch up you know[Chorus]No, no, I don't know, don't be askin' me no moreI just close my door, put the ""do not disturb"" onDon't you get too close, you know I'm an animalDon't want to stay too long, I just get this shit to goSlo-mo when I move so I do not lose controlLomo camera every time I fuck your hoeAirbnb's now, start to feel like second homeShe on my dick now, this is just a second song[Verse 1]Actin' like a hooligan, I swear I think I'm fuckin' losin' friendsSomebody called me up and told me I'ma meet the presidentI said okay then I proceed to leave my friendsAnd every citizen and everybody where I'm livin', aye-ayeYes, lawd, bought some Bitcoin, was 'bout to buy some moreShe a vegan eatin' seared 'loins, can't commit to loveI ain't Google, I don't give no answers, got the firewallThey keep askin' me about some things that they already know, I say-[Chorus]No, no, I don't know, don't be askin' me no moreI just close my door, put the the ""do not disturb"" onDon't you get too close, you know I'm an animalDon't want to stay too long, I just get this shit to goSlo-mo when I move so I do not lose controlLomo camera every time I fuck your hoeAirbnb's now, start to feel like second homeShe on my dick now, this is just a second song[Verse 2]Back in my hometown, got me feeling extra strongWhere I'ma go now, nobody gon' really knowCame with a new sound, just by sitting in my roomSmell hella good now, I been puttin' on perfumeTakin' pictures with the girls, I keep my hits up in my vaultMy rhythm still left in the winter, think you gotta wear an extra coatI'm Tarantino with the shit, directin' music videosMan, I can sense your cluelessness, don't even interview me, hoeHoe, tell your man to go 'cause he been stickin' like some throat coatI don't like your energy, I skate away like FrozoneYou been hearin' things about me and you want to know, knowIf it's true or false and then I hit you with the-"
383,Rich Brian,missing
384,Rich Brian,"[Intro]Ayy[Chorus]See me run, see me runRunnin' 'til my lungs might giveRunnin' for the front, I feel like Usain in this bitch (Ayy)Passin' all these runners, number one is in my listBlinders on me, I can't even seeSee me in my tour bus by myselfCall me selfish 'cause I got me and nobody elseGive myself an envelope just like it's per diem (Ayy)Twenty mirrors in my crib, I'm hangin' with my friends[Bridge]Feelin' like I traveled through some time, oh manSkippin' through some years but it feel right, oh yeahGettin' ready for some blessings comin' our wayForrest, Forrest runnin' for some days[Verse]I'll do the shit 'til the credits rollAlready got through the greatest goalsMet with a girl when I went back home (Ayy)She put me in a group chat with that pussyTalk to it, send emojis to the pussyThen beat it up 'til it wanna go sue me (Ayy)My brother called me and told me to man upTold me to be lactose tolerantMan stop avoidin' that cheddar (Ayy)In love with the Solo cupsI'm on the road and I'm lovin' my bunkStill missin' home, but I'm havin' my fun, uhI would never quit, I'm too legitIndonesian MC Hammer in this bitchBeat your ass if you correct my grammar in this bitchI done way too much for you to say my parents' rich (Nah)But I'm tryna make it happenMakin' green like GeicoAll because I'm nice, hoThey know what I like thoughPussy on my riderGroupies is some psychosMy bedroom is a psych wardTell that girl to smile moreI take it on my Leica"
